,State,County,Votes_Norm,Trump_Votes,Hillary_Votes,Independent_Votes,Total_Votes,Trump_Perc,Hillary_Perc,Independent_Perc
1211,MI,Cheboygan County,0.321,8680.0,4302.0,665.0,13647.0,63.6,31.5,4.8
1212,MI,Chippewa County,0.243,9120.0,5378.0,936.0,15434.0,59.1,34.8,6.1
1213,MI,Clare County,0.318,8507.0,4250.0,628.0,13385.0,63.6,31.8,4.6
1214,MI,Clinton County,0.126,21635.0,16490.0,2439.0,40564.0,53.3,40.7,5.9
1215,MI,Crawford County,0.328,4354.0,2110.0,369.0,6833.0,63.7,30.9,5.4
1216,MI,Delta County,0.254,11112.0,6431.0,924.0,18467.0,60.2,34.8,5.1
1217,MI,Dickinson County,0.354,8580.0,3923.0,637.0,13140.0,65.3,29.9,4.8
1218,MI,Eaton County,0.055,27608.0,24534.0,3544.0,55686.0,49.6,44.1,6.3
1219,MI,Emmet County,0.194,10616.0,6972.0,1186.0,18774.0,56.5,37.1,6.3
1220,MI,Genesee County,-0.095,84174.0,102744.0,9217.0,196135.0,42.9,52.4,4.8
1221,MI,Gladwin County,0.347,8124.0,3794.0,554.0,12472.0,65.1,30.4,4.5
1222,MI,Gogebic County,0.15,4019.0,2925.0,369.0,7313.0,55.0,40.0,5.0
1223,MI,Grand Traverse County,0.126,27412.0,20964.0,3084.0,51460.0,53.3,40.7,6.1
1224,MI,Gratiot County,0.256,9878.0,5665.0,899.0,16442.0,60.1,34.5,5.6
1225,MI,Hillsdale County,0.468,14094.0,4799.0,987.0,19880.0,70.9,24.1,4.9
1226,MI,Houghton County,0.157,8475.0,6018.0,1130.0,15623.0,54.2,38.5,7.3
1227,MI,Huron County,0.382,10629.0,4579.0,640.0,15848.0,67.1,28.9,4.1
1228,MI,Ingham County,-0.277,44354.0,81266.0,7858.0,133478.0,33.2,60.9,5.9
1229,MI,Ionia County,0.31,16374.0,8206.0,1784.0,26364.0,62.1,31.1,6.8
1230,MI,Iosco County,0.3,8344.0,4344.0,661.0,13349.0,62.5,32.5,5.0
1231,MI,Iron County,0.283,3675.0,2004.0,231.0,5910.0,62.2,33.9,3.9
1232,MI,Isabella County,0.037,12338.0,11404.0,1602.0,25344.0,48.7,45.0,6.3
1233,MI,Jackson County,0.201,39793.0,25795.0,3979.0,69567.0,57.2,37.1,5.8
1234,MI,Kalamazoo County,-0.128,51031.0,67142.0,7793.0,125966.0,40.5,53.3,6.3
1235,MI,Kalkaska County,0.442,6213.0,2279.0,428.0,8920.0,69.7,25.5,4.8
1236,MI,Kent County,0.031,147959.0,138567.0,19744.0,306270.0,48.3,45.2,6.3
1237,MI,Keweenaw County,0.201,814.0,527.0,88.0,1429.0,57.0,36.9,6.1
1238,MI,Lake County,0.229,3159.0,1939.0,230.0,5328.0,59.3,36.4,4.4
1239,MI,Lapeer County,0.384,30037.0,12734.0,2355.0,45126.0,66.6,28.2,5.2
1240,MI,Leelanau County,0.032,7239.0,6774.0,744.0,14757.0,49.1,45.9,5.0
1241,MI,Lenawee County,0.211,26428.0,16750.0,2717.0,45895.0,57.6,36.5,6.0
1242,MI,Livingston County,0.296,65665.0,34378.0,5534.0,105577.0,62.2,32.6,5.2
1243,MI,Luce County,0.418,1756.0,681.0,139.0,2576.0,68.2,26.4,5.3
1244,MI,Mackinac County,0.272,3740.0,2085.0,263.0,6088.0,61.4,34.2,4.3
1245,MI,Macomb County,0.115,224589.0,176238.0,17946.0,418773.0,53.6,42.1,4.2
1246,MI,Manistee County,0.154,6915.0,4979.0,704.0,12598.0,54.9,39.5,5.5
1247,MI,Marquette County,-0.043,14646.0,16042.0,2209.0,32897.0,44.5,48.8,6.7
1248,MI,Mason County,0.22,8505.0,5281.0,872.0,14658.0,58.0,36.0,5.9
1249,MI,Mecosta County,0.261,10305.0,5827.0,1017.0,17149.0,60.1,34.0,5.9
1250,MI,Menominee County,0.294,6704.0,3539.0,522.0,10765.0,62.3,32.9,4.9
1251,MI,Midland County,0.194,23877.0,15655.0,2847.0,42379.0,56.3,36.9,6.7
1252,MI,Missaukee County,0.524,5386.0,1565.0,350.0,7301.0,73.8,21.4,4.8
1253,MI,Monroe County,0.222,43255.0,26859.0,3987.0,74101.0,58.4,36.2,5.4
1254,MI,Montcalm County,0.34,16907.0,7874.0,1775.0,26556.0,63.7,29.7,6.7
1255,MI,Montmorency County,0.441,3498.0,1286.0,224.0,5008.0,69.8,25.7,4.6
1256,MI,Muskegon County,-0.009,35962.0,36640.0,4512.0,77114.0,46.6,47.5,5.7
1257,MI,Newaygo County,0.396,15174.0,6212.0,1219.0,22605.0,67.1,27.5,5.5
1258,MI,Oakland County,-0.081,289127.0,342976.0,31152.0,663255.0,43.6,51.7,4.7
1259,MI,Oceana County,0.273,7228.0,3973.0,702.0,11903.0,60.7,33.4,5.9
1260,MI,Ogemaw County,0.365,6827.0,3030.0,529.0,10386.0,65.7,29.2,5.1
1261,MI,Ontonagon County,0.261,2069.0,1175.0,176.0,3420.0,60.5,34.4,5.1
1262,MI,Osceola County,0.437,7336.0,2705.0,556.0,10597.0,69.2,25.5,5.3
1263,MI,Oscoda County,0.443,2843.0,1044.0,175.0,4062.0,70.0,25.7,4.2
1264,MI,Otsego County,0.376,8266.0,3556.0,707.0,12529.0,66.0,28.4,5.5
1265,MI,Ottawa County,0.304,90456.0,46276.0,8673.0,145405.0,62.2,31.8,6.0
1266,MI,Presque Isle County,0.289,4486.0,2400.0,329.0,7215.0,62.2,33.3,4.5
1267,MI,Roscommon County,0.296,8141.0,4287.0,608.0,13036.0,62.5,32.9,4.7
1268,MI,Saginaw County,0.012,45469.0,44395.0,4334.0,94198.0,48.3,47.1,4.5
1269,MI,Sanilac County,0.446,13446.0,4873.0,924.0,19243.0,69.9,25.3,4.8
1270,MI,Schoolcraft County,0.286,2556.0,1369.0,226.0,4151.0,61.6,33.0,5.4
1271,MI,Shiawassee County,0.196,19232.0,12547.0,2265.0,34044.0,56.5,36.9,6.7
1272,MI,St. Clair County,0.314,49067.0,24553.0,4374.0,77994.0,62.9,31.5,5.7
1273,MI,St. Joseph County,0.309,14886.0,7529.0,1350.0,23765.0,62.6,31.7,5.7
1274,MI,Tuscola County,0.38,17421.0,7493.0,1243.0,26157.0,66.6,28.6,4.8
1275,MI,Van Buren County,0.14,17890.0,13258.0,2065.0,33213.0,53.9,39.9,6.3
1276,MI,Washtenaw County,-0.415,50335.0,128025.0,8841.0,187201.0,26.9,68.4,4.8
1277,MI,Wayne County,-0.373,228324.0,517447.0,28655.0,774426.0,29.5,66.8,3.7
1278,MI,Wexford County,0.364,10000.0,4436.0,843.0,15279.0,65.4,29.0,5.6
1279,MN,Aitkin County,0.26,5516.0,3134.0,535.0,9185.0,60.1,34.1,5.8
1280,MN,Anoka County,0.097,93341.0,75499.0,15244.0,184084.0,50.7,41.0,8.4
1281,MN,Becker County,0.332,10880.0,5208.0,1002.0,17090.0,63.7,30.5,5.9
1282,MN,Beltrami County,0.098,10783.0,8688.0,1845.0,21316.0,50.6,40.8,8.8
1283,MN,Benton County,0.363,12872.0,5640.0,1399.0,19911.0,64.6,28.3,7.0
1284,MN,Big Stone County,0.252,1607.0,921.0,201.0,2729.0,58.9,33.7,7.2
1285,MN,Blue Earth County,0.037,15667.0,14428.0,3161.0,33256.0,47.1,43.4,9.6
1286,MN,Brown County,0.362,8708.0,3763.0,1192.0,13663.0,63.7,27.5,8.7
1287,MN,Carlton County,-0.016,8160.0,8460.0,1439.0,18059.0,45.2,46.8,8.0
1288,MN,Carver County,0.137,29057.0,21508.0,4537.0,55102.0,52.7,39.0,8.3
1289,MN,Cass County,0.316,9982.0,4949.0,954.0,15885.0,62.8,31.2,5.9
1290,MN,Chippewa County,0.289,3764.0,1978.0,440.0,6182.0,60.9,32.0,7.1
1291,MN,Chisago County,0.306,18441.0,9279.0,2289.0,30009.0,61.5,30.9,7.5
1292,MN,Clay County,0.019,13549.0,12974.0,2585.0,29108.0,46.5,44.6,8.9
1293,MN,Clearwater County,0.432,2925.0,1100.0,200.0,4225.0,69.2,26.0,4.7
1294,MN,Cook County,-0.225,1156.0,1912.0,292.0,3360.0,34.4,56.9,8.8
1295,MN,Cottonwood County,0.351,3679.0,1678.0,340.0,5697.0,64.6,29.5,6.0
1296,MN,Crow Wing County,0.318,22287.0,10982.0,2299.0,35568.0,62.7,30.9,6.5
1297,MN,Dakota County,-0.046,99624.0,110251.0,18784.0,228659.0,43.6,48.2,8.3
1298,MN,Dodge County,0.324,6527.0,3102.0,935.0,10564.0,61.8,29.4,8.7
1299,MN,Douglas County,0.358,13966.0,6227.0,1430.0,21623.0,64.6,28.8,6.6
1300,MN,Faribault County,0.34,4659.0,2153.0,543.0,7355.0,63.3,29.3,7.4
1301,MN,Fillmore County,0.218,6271.0,3872.0,833.0,10976.0,57.1,35.3,7.5
1302,MN,Freeborn County,0.174,8808.0,6041.0,1080.0,15929.0,55.3,37.9,6.8
1303,MN,Goodhue County,0.18,14041.0,9446.0,2051.0,25538.0,55.0,37.0,7.9
1304,MN,Grant County,0.277,2063.0,1104.0,286.0,3453.0,59.7,32.0,8.2
1305,MN,Hennepin County,-0.353,191768.0,429283.0,51593.0,672644.0,28.5,63.8,7.6
1306,MN,Houston County,0.14,5616.0,4145.0,754.0,10515.0,53.4,39.4,7.1
1307,MN,Hubbard County,0.336,7269.0,3432.0,722.0,11423.0,63.6,30.0,6.4
1308,MN,Isanti County,0.382,13635.0,5656.0,1584.0,20875.0,65.3,27.1,7.5
1309,MN,Itasca County,0.165,12920.0,9015.0,1715.0,23650.0,54.6,38.1,7.1
1310,MN,Jackson County,0.388,3609.0,1492.0,352.0,5453.0,66.2,27.4,6.4
1311,MN,Kanabec County,0.358,5230.0,2327.0,568.0,8125.0,64.4,28.6,7.1
1312,MN,Kandiyohi County,0.255,12785.0,7266.0,1597.0,21648.0,59.1,33.6,7.5
1313,MN,Kittson County,0.223,1349.0,823.0,191.0,2363.0,57.1,34.8,8.1
1314,MN,Koochiching County,0.2,3569.0,2306.0,438.0,6313.0,56.5,36.5,6.9
1315,MN,Lac Qui Parle County,0.259,2294.0,1301.0,240.0,3835.0,59.8,33.9,6.2
1316,MN,Lake County,-0.022,2932.0,3077.0,463.0,6472.0,45.3,47.5,7.0
1317,MN,Lake Of The Woods County,0.443,1540.0,553.0,137.0,2230.0,69.1,24.8,6.1
1318,MN,Le Sueur County,0.307,9182.0,4623.0,1062.0,14867.0,61.8,31.1,7.2
1319,MN,Lincoln County,0.357,1930.0,860.0,212.0,3002.0,64.3,28.6,7.1
1320,MN,Lyon County,0.283,7256.0,3825.0,1048.0,12129.0,59.8,31.5,8.6
1321,MN,Mahnomen County,0.03,991.0,930.0,153.0,2074.0,47.8,44.8,7.3
1322,MN,Marshall County,0.413,3208.0,1225.0,361.0,4794.0,66.9,25.6,7.6
1323,MN,Martin County,0.414,7062.0,2733.0,674.0,10469.0,67.5,26.1,6.4
1324,MN,Mcleod County,0.385,12155.0,4978.0,1551.0,18684.0,65.1,26.6,8.2
1325,MN,Meeker County,0.402,8103.0,3192.0,903.0,12198.0,66.4,26.2,7.4
1326,MN,Mille Lacs County,0.358,8340.0,3709.0,899.0,12948.0,64.4,28.6,6.8
1327,MN,Morrison County,0.53,12925.0,3637.0,972.0,17534.0,73.7,20.7,5.4
1328,MN,Mower County,0.079,8826.0,7444.0,1317.0,17587.0,50.2,42.3,7.5
1329,MN,Murray County,0.362,2974.0,1295.0,373.0,4642.0,64.1,27.9,8.0
1330,MN,Nicollet County,0.031,8436.0,7886.0,1592.0,17914.0,47.1,44.0,9.0
1331,MN,Nobles County,0.299,5299.0,2733.0,560.0,8592.0,61.7,31.8,6.5
1332,MN,Norman County,0.135,1699.0,1264.0,269.0,3232.0,52.6,39.1,8.4
1333,MN,Olmsted County,-0.007,35668.0,36266.0,7343.0,79277.0,45.0,45.7,9.2
1334,MN,Otter Tail County,0.36,20939.0,9339.0,2006.0,32284.0,64.9,28.9,6.3
1335,MN,Pennington County,0.278,4000.0,2146.0,525.0,6671.0,60.0,32.2,7.8
1336,MN,Pine County,0.263,8191.0,4580.0,958.0,13729.0,59.7,33.4,7.0
1337,MN,Pipestone County,0.462,3338.0,1127.0,314.0,4779.0,69.8,23.6,6.5
1338,MN,Polk County,0.29,8979.0,4712.0,1007.0,14698.0,61.1,32.1,6.8
1339,MN,Pope County,0.268,3793.0,2106.0,395.0,6294.0,60.3,33.5,6.3
1340,MN,Ramsey County,-0.394,70778.0,176929.0,21454.0,269161.0,26.3,65.7,8.1
1341,MN,Red Lake County,0.321,1141.0,540.0,190.0,1871.0,61.0,28.9,10.0
1342,MN,Redwood County,0.43,5137.0,1887.0,542.0,7566.0,67.9,24.9,7.1
1343,MN,Renville County,0.367,4890.0,2117.0,556.0,7563.0,64.7,28.0,7.4
1344,MN,Rice County,0.031,15429.0,14437.0,2351.0,32217.0,47.9,44.8,7.2
1345,MN,Rock County,0.357,3091.0,1373.0,343.0,4807.0,64.3,28.6,7.0
1346,MN,Roseau County,0.463,5451.0,1856.0,460.0,7767.0,70.2,23.9,5.8
1347,MN,Scott County,0.154,39948.0,28502.0,5940.0,74390.0,53.7,38.3,7.9
1348,MN,Sherburne County,0.371,31049.0,13299.0,3590.0,47938.0,64.8,27.7,7.6
1349,MN,Sibley County,0.419,5193.0,1954.0,580.0,7727.0,67.2,25.3,7.5
1350,MN,St. Louis County,-0.118,44631.0,57769.0,8860.0,111260.0,40.1,51.9,8.0
1351,MN,Stearns County,0.279,47618.0,25575.0,5792.0,78985.0,60.3,32.4,7.4
1352,MN,Steele County,0.26,11198.0,6239.0,1603.0,19040.0,58.8,32.8,8.5
1353,MN,Stevens County,0.127,2800.0,2116.0,434.0,5350.0,52.3,39.6,8.1
1354,MN,Swift County,0.258,2962.0,1679.0,327.0,4968.0,59.6,33.8,6.5
1355,MN,Todd County,0.477,8485.0,2783.0,676.0,11944.0,71.0,23.3,5.7
1356,MN,Traverse County,0.234,1050.0,631.0,110.0,1791.0,58.6,35.2,6.1
1357,MN,Wabasha County,0.265,6989.0,3866.0,909.0,11764.0,59.4,32.9,7.7
1358,MN,Wadena County,0.458,4837.0,1684.0,373.0,6894.0,70.2,24.4,5.3
1359,MN,Waseca County,0.327,5967.0,2838.0,774.0,9579.0,62.3,29.6,8.1
1360,MN,Washington County,-0.019,64429.0,67086.0,11328.0,142843.0,45.1,47.0,7.9
