State,County,Votes_Norm,Trump_Votes,Hillary_Votes,Independent_Votes,Total_Votes,Trump_Perc,Hillary_Perc,Independent_Perc
mississippi,Tunica County,-0.5010000000000001,840.0,2577.0,46.0,3463.0,24.3,74.4,1.2
mississippi,Union County,0.632,9161.0,1969.0,244.0,11374.0,80.5,17.3,2.1
mississippi,Walthall County,0.15200000000000002,3374.0,2475.0,60.0,5909.0,57.1,41.9,1.0
mississippi,Warren County,0.04899999999999999,9420.0,8518.0,349.0,18287.0,51.5,46.6,2.0
mississippi,Washington County,-0.36399999999999993,4541.0,9847.0,183.0,14571.0,31.2,67.6,1.3
mississippi,Wayne County,0.259,5957.0,3493.0,84.0,9534.0,62.5,36.6,0.9
mississippi,Webster County,0.587,3949.0,1001.0,74.0,5024.0,78.6,19.9,1.4
mississippi,Wilkinson County,-0.36400000000000005,1305.0,2826.0,43.0,4174.0,31.3,67.7,1.1
mississippi,Winston County,0.125,4874.0,3778.0,119.0,8771.0,55.6,43.1,1.4
mississippi,Yalobusha County,0.131,3366.0,2574.0,118.0,6058.0,55.6,42.5,2.0
mississippi,Yazoo County,-0.06599999999999995,4568.0,5221.0,103.0,9892.0,46.2,52.8,1.1
missouri,Adair County,0.249,6019.0,3495.0,623.0,10137.0,59.4,34.5,6.2
missouri,Andrew County,0.5050000000000001,6665.0,2045.0,430.0,9140.0,72.9,22.4,4.7
missouri,Atchison County,0.5569999999999999,2059.0,541.0,123.0,2723.0,75.6,19.9,4.5
missouri,Audrain County,0.439,6981.0,2567.0,495.0,10043.0,69.5,25.6,4.9
missouri,Barry County,0.596,11427.0,2710.0,467.0,14604.0,78.2,18.6,3.2
missouri,Barton County,0.7019999999999998,4958.0,795.0,179.0,5932.0,83.6,13.4,3.1
missouri,Bates County,0.5459999999999999,6000.0,1617.0,404.0,8021.0,74.8,20.2,5.0
missouri,Benton County,0.5419999999999999,7212.0,2024.0,348.0,9584.0,75.3,21.1,3.6
missouri,Bollinger County,0.7269999999999999,4827.0,705.0,137.0,5669.0,85.1,12.4,2.4
missouri,Boone County,-0.05899999999999998,36146.0,41072.0,6094.0,83312.0,43.4,49.3,7.3
missouri,Buchanan County,0.261,21315.0,12010.0,2238.0,35563.0,59.9,33.8,6.3
missouri,Butler County,0.616,13647.0,3036.0,549.0,17232.0,79.2,17.6,3.2
missouri,Caldwell County,0.556,3231.0,837.0,241.0,4309.0,75.0,19.4,5.6
missouri,Callaway County,0.42100000000000004,13052.0,4988.0,1087.0,19127.0,68.2,26.1,5.7
missouri,Camden County,0.542,16721.0,4706.0,755.0,22182.0,75.4,21.2,3.5
missouri,Cape Girardeau County,0.5009999999999999,26939.0,8468.0,1468.0,36875.0,73.1,23.0,3.9
missouri,Carroll County,0.627,3480.0,745.0,136.0,4361.0,79.8,17.1,3.1
missouri,Carter County,0.664,2323.0,436.0,83.0,2842.0,81.7,15.3,2.9
missouri,Cass County,0.35899999999999993,33006.0,14816.0,2893.0,50715.0,65.1,29.2,5.6
missouri,Cedar County,0.638,5019.0,1010.0,249.0,6278.0,79.9,16.1,4.0
missouri,Chariton County,0.52,2948.0,888.0,126.0,3962.0,74.4,22.4,3.2
missouri,Christian County,0.542,30941.0,8505.0,1948.0,41394.0,74.7,20.5,4.7
missouri,Clark County,0.523,2458.0,724.0,134.0,3316.0,74.1,21.8,4.0
missouri,Clay County,0.11100000000000002,57328.0,45182.0,6727.0,109237.0,52.5,41.4,6.2
missouri,Clinton County,0.44,7058.0,2572.0,567.0,10197.0,69.2,25.2,5.6
missouri,Cole County,0.36700000000000005,24610.0,10907.0,1744.0,37261.0,66.0,29.3,4.7
missouri,Cooper County,0.46299999999999997,5623.0,1932.0,421.0,7976.0,70.5,24.2,5.2
missouri,Crawford County,0.5950000000000001,7724.0,1824.0,372.0,9920.0,77.9,18.4,3.8
missouri,Dade County,0.645,3184.0,637.0,130.0,3951.0,80.6,16.1,3.3
missouri,Dallas County,0.621,5895.0,1271.0,274.0,7440.0,79.2,17.1,3.6
missouri,Daviess County,0.551,2763.0,730.0,196.0,3689.0,74.9,19.8,5.3
missouri,DeKalb County,0.591,3540.0,824.0,226.0,4590.0,77.1,18.0,5.0
missouri,Dent County,0.6819999999999999,5599.0,978.0,201.0,6778.0,82.6,14.4,2.9
missouri,Douglas County,0.675,5486.0,984.0,194.0,6664.0,82.3,14.8,2.9
missouri,Dunklin County,0.536,8026.0,2360.0,188.0,10574.0,75.9,22.3,1.8
missouri,Franklin County,0.46099999999999997,35420.0,12339.0,2286.0,50045.0,70.8,24.7,4.7
missouri,Gasconade County,0.558,5670.0,1519.0,255.0,7444.0,76.2,20.4,3.4
missouri,Gentry County,0.561,2304.0,605.0,124.0,3033.0,76.0,19.9,4.1
missouri,Greene County,0.27399999999999997,77387.0,42400.0,7822.0,127609.0,60.6,33.2,6.1
missouri,Grundy County,0.608,3462.0,780.0,171.0,4413.0,78.5,17.7,3.9
missouri,Harrison County,0.649,2965.0,574.0,143.0,3682.0,80.5,15.6,3.8
missouri,Henry County,0.479,7072.0,2356.0,427.0,9855.0,71.8,23.9,4.4
missouri,Hickory County,0.535,3539.0,1016.0,162.0,4717.0,75.0,21.5,3.5
missouri,Holt County,0.6729999999999999,1926.0,346.0,76.0,2348.0,82.0,14.7,3.3
missouri,Howard County,0.412,3277.0,1279.0,295.0,4851.0,67.6,26.4,6.0
missouri,Howell County,0.632,13888.0,2880.0,647.0,17415.0,79.7,16.5,3.8
missouri,Iron County,0.526,3173.0,933.0,154.0,4260.0,74.5,21.9,3.6
missouri,Jackson County,-0.16700000000000004,114777.0,163723.0,15563.0,294063.0,39.0,55.7,5.3
missouri,Jasper County,0.509,35058.0,10565.0,2556.0,48179.0,72.8,21.9,5.3
missouri,Jefferson County,0.353,68973.0,31546.0,5450.0,105969.0,65.1,29.8,5.1
missouri,Johnson County,0.369,13702.0,5924.0,1461.0,21087.0,65.0,28.1,7.0
missouri,Knox County,0.554,1413.0,379.0,75.0,1867.0,75.7,20.3,3.9
missouri,Laclede County,0.645,12834.0,2543.0,582.0,15959.0,80.4,15.9,3.6
missouri,Lafayette County,0.43800000000000006,10977.0,4047.0,791.0,15815.0,69.4,25.6,5.0
missouri,Lawrence County,0.611,13084.0,2898.0,692.0,16674.0,78.5,17.4,4.1
missouri,Lewis County,0.5409999999999999,3343.0,933.0,176.0,4452.0,75.1,21.0,4.0
missouri,Lincoln County,0.5050000000000001,18111.0,5561.0,1185.0,24857.0,72.9,22.4,4.8
missouri,Linn County,0.5109999999999999,4084.0,1239.0,249.0,5572.0,73.3,22.2,4.5
missouri,Livingston County,0.564,4879.0,1265.0,264.0,6408.0,76.1,19.7,4.1
missouri,Macon County,0.5640000000000001,5794.0,1518.0,267.0,7579.0,76.4,20.0,3.6
missouri,Madison County,0.582,4102.0,1005.0,211.0,5318.0,77.1,18.9,4.0
missouri,Maries County,0.6139999999999999,3559.0,794.0,145.0,4498.0,79.1,17.7,3.2
missouri,Marion County,0.498,9418.0,2993.0,491.0,12902.0,73.0,23.2,3.8
missouri,McDonald County,0.6409999999999999,6599.0,1329.0,305.0,8233.0,80.2,16.1,3.7
missouri,Mercer County,0.731,1486.0,216.0,37.0,1739.0,85.5,12.4,2.2
missouri,Miller County,0.66,9285.0,1750.0,379.0,11414.0,81.3,15.3,3.3
missouri,Mississippi County,0.415,3600.0,1458.0,107.0,5165.0,69.7,28.2,2.1
missouri,Moniteau County,0.603,5344.0,1237.0,227.0,6808.0,78.5,18.2,3.4
missouri,Monroe County,0.556,3159.0,853.0,135.0,4147.0,76.2,20.6,3.2
missouri,Montgomery County,0.5539999999999999,4124.0,1118.0,182.0,5424.0,76.0,20.6,3.4
missouri,Morgan County,0.5660000000000001,6757.0,1768.0,290.0,8815.0,76.7,20.1,3.3
missouri,New Madrid County,0.45400000000000007,5270.0,1933.0,149.0,7352.0,71.7,26.3,2.0
missouri,Newton County,0.5870000000000001,20546.0,4988.0,972.0,26506.0,77.5,18.8,3.6
missouri,Nodaway County,0.408,6379.0,2529.0,531.0,9439.0,67.6,26.8,5.5
missouri,Oregon County,0.601,3668.0,865.0,131.0,4664.0,78.6,18.5,2.8
missouri,Osage County,0.685,5845.0,998.0,235.0,7078.0,82.6,14.1,3.4
missouri,Ozark County,0.6469999999999999,3639.0,724.0,138.0,4501.0,80.8,16.1,3.1
missouri,Pemiscot County,0.335,3964.0,1946.0,115.0,6025.0,65.8,32.3,1.9
missouri,Perry County,0.617,6907.0,1520.0,305.0,8732.0,79.1,17.4,3.4
missouri,Pettis County,0.4690000000000001,12792.0,4322.0,931.0,18045.0,70.9,24.0,5.2
missouri,Phelps County,0.42899999999999994,12699.0,4761.0,1039.0,18499.0,68.6,25.7,5.6
missouri,Pike County,0.47,5274.0,1806.0,295.0,7375.0,71.5,24.5,4.0
missouri,Platte County,0.12899999999999998,24975.0,18915.0,2751.0,46641.0,53.5,40.6,5.8
missouri,Polk County,0.569,10435.0,2630.0,644.0,13709.0,76.1,19.2,4.7
missouri,Pulaski County,0.517,9870.0,2918.0,655.0,13443.0,73.4,21.7,4.8
missouri,Putnam County,0.677,1936.0,352.0,54.0,2342.0,82.7,15.0,2.3
missouri,Ralls County,0.538,3969.0,1138.0,159.0,5266.0,75.4,21.6,3.0
missouri,Randolph County,0.509,7529.0,2283.0,497.0,10309.0,73.0,22.1,4.8
missouri,Ray County,0.37099999999999994,7103.0,3088.0,644.0,10835.0,65.6,28.5,6.0
missouri,Reynolds County,0.6140000000000001,2402.0,540.0,90.0,3032.0,79.2,17.8,3.0
missouri,Ripley County,0.669,4520.0,830.0,168.0,5518.0,81.9,15.0,3.0
missouri,Saline County,0.34600000000000003,5977.0,2787.0,481.0,9245.0,64.7,30.1,5.1
missouri,Schuyler County,0.5960000000000001,1505.0,354.0,74.0,1933.0,77.9,18.3,3.9
missouri,Scotland County,0.59,1525.0,365.0,78.0,1968.0,77.5,18.5,3.9
missouri,Scott County,0.557,13168.0,3574.0,502.0,17244.0,76.4,20.7,3.0
missouri,Shannon County,0.561,2966.0,776.0,162.0,3904.0,76.0,19.9,4.1
missouri,Shelby County,0.59,2524.0,606.0,122.0,3252.0,77.6,18.6,3.7
missouri,St. Charles County,0.264,120899.0,68225.0,10389.0,199513.0,60.6,34.2,5.2
missouri,St. Clair County,0.5539999999999999,3501.0,936.0,193.0,4630.0,75.6,20.2,4.2
missouri,St. Francois County,0.45400000000000007,17467.0,6250.0,997.0,24714.0,70.7,25.3,4.1
missouri,St. Louis City,-0.638,20281.0,101487.0,5635.0,127403.0,15.9,79.7,4.4
missouri,St. Louis County,-0.16299999999999998,199081.0,280866.0,23546.0,503493.0,39.5,55.8,4.6
missouri,Ste. Genevieve County,0.35,5495.0,2540.0,424.0,8459.0,65.0,30.0,5.0
missouri,Stoddard County,0.6930000000000001,11077.0,1873.0,328.0,13278.0,83.4,14.1,2.4
missouri,Stone County,0.62,13149.0,2886.0,503.0,16538.0,79.5,17.5,3.1
missouri,Sullivan County,0.5459999999999999,1884.0,526.0,74.0,2484.0,75.8,21.2,3.0
missouri,Taney County,0.593,18240.0,4367.0,792.0,23399.0,78.0,18.7,3.4
missouri,Texas County,0.654,8875.0,1728.0,332.0,10935.0,81.2,15.8,3.0
missouri,Vernon County,0.5619999999999999,6526.0,1706.0,344.0,8576.0,76.1,19.9,4.0
missouri,Warren County,0.457,11109.0,3915.0,742.0,15766.0,70.5,24.8,4.7
missouri,Washington County,0.551,7047.0,1926.0,306.0,9279.0,75.9,20.8,3.2
missouri,Wayne County,0.644,4640.0,946.0,152.0,5738.0,80.9,16.5,2.6
missouri,Webster County,0.5790000000000001,12829.0,3173.0,688.0,16690.0,76.9,19.0,4.1
missouri,Worth County,0.586,808.0,195.0,43.0,1046.0,77.2,18.6,4.2
missouri,Wright County,0.685,6703.0,1166.0,217.0,8086.0,82.9,14.4,2.7
montana,Beaverhead County,0.45299999999999996,3243.0,1115.0,336.0,4694.0,69.1,23.8,7.2
montana,Big Horn County,-0.053999999999999986,1833.0,2061.0,274.0,4168.0,44.0,49.4,6.6
montana,Blaine County,0.027000000000000027,1259.0,1187.0,199.0,2645.0,47.6,44.9,7.6
montana,Broadwater County,0.569,2329.0,566.0,207.0,3102.0,75.1,18.2,6.7
montana,Carbon County,0.32099999999999995,3729.0,1824.0,383.0,5936.0,62.8,30.7,6.4
montana,Carter County,0.78,677.0,70.0,31.0,778.0,87.0,9.0,4.0
montana,Cascade County,0.215,19343.0,12053.0,2527.0,33923.0,57.0,35.5,7.5
montana,Chouteau County,0.36700000000000005,1676.0,729.0,176.0,2581.0,64.9,28.2,6.8
montana,Custer County,0.478,3638.0,1172.0,350.0,5160.0,70.5,22.7,6.8
montana,Daniels County,0.591,729.0,167.0,56.0,952.0,76.6,17.5,5.9
montana,Dawson County,0.583,3298.0,786.0,220.0,4304.0,76.6,18.3,5.2
montana,Deer Lodge County,-0.06899999999999999,1736.0,2018.0,368.0,4122.0,42.1,49.0,8.9
montana,Fallon County,0.76,1276.0,154.0,46.0,1476.0,86.4,10.4,3.1
montana,Fergus County,0.5249999999999999,4235.0,1196.0,366.0,5797.0,73.1,20.6,6.4
montana,Flathead County,0.364,30079.0,13233.0,2938.0,46250.0,65.0,28.6,6.3
montana,Gallatin County,-0.01,23360.0,23879.0,5096.0,52335.0,44.6,45.6,9.8
montana,Garfield County,0.865,653.0,34.0,29.0,716.0,91.2,4.7,4.0
montana,Glacier County,-0.29600000000000004,1598.0,3076.0,317.0,4991.0,32.0,61.6,6.3
montana,Golden Valley County,0.624,365.0,71.0,35.0,471.0,77.5,15.1,7.4
montana,Granite County,0.4049999999999999,1185.0,469.0,111.0,1765.0,67.1,26.6,6.3
montana,Hill County,0.17200000000000004,3446.0,2350.0,572.0,6368.0,54.1,36.9,9.0
montana,Jefferson County,0.324,4099.0,1975.0,485.0,6559.0,62.5,30.1,7.4
montana,Judith Basin County,0.532,867.0,232.0,93.0,1192.0,72.7,19.5,7.8
montana,Lake County,0.21300000000000005,7453.0,4703.0,783.0,12939.0,57.6,36.3,6.1
montana,Lewis And Clark County,0.06899999999999999,16665.0,14331.0,2804.0,33800.0,49.3,42.4,8.3
montana,Liberty County,0.515,695.0,205.0,52.0,952.0,73.0,21.5,5.4
montana,Lincoln County,0.505,6720.0,2040.0,512.0,9272.0,72.5,22.0,5.5
montana,Madison County,0.446,3280.0,1175.0,265.0,4720.0,69.5,24.9,5.6
montana,Mccone County,0.667,858.0,154.0,44.0,1056.0,81.3,14.6,4.2
montana,Meagher County,0.552,728.0,191.0,53.0,972.0,74.9,19.7,5.4
montana,Mineral County,0.407,1322.0,515.0,148.0,1985.0,66.6,25.9,7.5
montana,Missoula County,-0.15700000000000003,21699.0,30740.0,4994.0,57433.0,37.8,53.5,8.7
montana,Musselshell County,0.677,1961.0,331.0,117.0,2409.0,81.4,13.7,4.8
montana,Park County,0.14800000000000005,4872.0,3521.0,693.0,9086.0,53.6,38.8,7.6
montana,Petroleum County,0.7689999999999999,276.0,30.0,14.0,320.0,86.3,9.4,4.4
montana,Phillips County,0.6509999999999999,1715.0,315.0,119.0,2149.0,79.8,14.7,5.6
montana,Pondera County,0.38799999999999996,1786.0,737.0,179.0,2702.0,66.1,27.3,6.7
montana,Powder River County,0.7190000000000001,880.0,127.0,40.0,1047.0,84.0,12.1,3.8
montana,Powell County,0.528,2017.0,549.0,212.0,2778.0,72.6,19.8,7.6
montana,Prairie County,0.662,555.0,100.0,33.0,688.0,80.7,14.5,4.8
montana,Ravalli County,0.384,14673.0,6166.0,1283.0,22122.0,66.3,27.9,5.9
montana,Richland County,0.6669999999999999,3885.0,669.0,264.0,4818.0,80.6,13.9,5.5
montana,Roosevelt County,0.06300000000000004,1722.0,1504.0,276.0,3502.0,49.2,42.9,8.0
montana,Rosebud County,0.36899999999999994,2211.0,969.0,192.0,3372.0,65.6,28.7,5.6
montana,Sanders County,0.519,4268.0,1211.0,405.0,5884.0,72.5,20.6,6.9
montana,Sheridan County,0.41600000000000004,1237.0,476.0,114.0,1827.0,67.7,26.1,6.2
montana,Silver Bow County,-0.14100000000000001,6252.0,8545.0,1417.0,16214.0,38.6,52.7,8.8
montana,Stillwater County,0.565,3630.0,904.0,293.0,4827.0,75.2,18.7,6.0
montana,Sweet Grass County,0.569,1580.0,398.0,102.0,2080.0,76.0,19.1,4.9
montana,Teton County,0.42700000000000005,2152.0,803.0,200.0,3155.0,68.2,25.5,6.4
montana,Toole County,0.542,1495.0,399.0,130.0,2024.0,73.9,19.7,6.4
montana,Treasure County,0.659,350.0,59.0,33.0,442.0,79.2,13.3,7.5
montana,Valley County,0.46699999999999997,2697.0,886.0,291.0,3874.0,69.6,22.9,7.5
montana,Wheatland County,0.553,698.0,179.0,61.0,938.0,74.4,19.1,6.5
montana,Wibaux County,0.758,460.0,55.0,19.0,534.0,86.1,10.3,3.6
montana,Yellowstone County,0.271,38675.0,21117.0,5111.0,64903.0,59.6,32.5,8.0
nebraska,Adams County,0.45100000000000007,9205.0,3272.0,695.0,13172.0,69.9,24.8,5.2
nebraska,Antelope County,0.7260000000000001,2717.0,381.0,122.0,3220.0,84.4,11.8,3.8
nebraska,Arthur County,0.84,237.0,16.0,10.0,263.0,90.1,6.1,3.8
nebraska,Banner County,0.8640000000000001,355.0,18.0,17.0,390.0,91.0,4.6,4.4
nebraska,Blaine County,0.7760000000000001,273.0,30.0,10.0,313.0,87.2,9.6,3.2
nebraska,Boone County,0.6579999999999999,2299.0,414.0,154.0,2867.0,80.2,14.4,5.4
nebraska,Box Butte County,0.5459999999999999,3550.0,953.0,258.0,4761.0,74.6,20.0,5.4
nebraska,Boyd County,0.7439999999999999,978.0,128.0,36.0,1142.0,85.6,11.2,3.1
nebraska,Brown County,0.777,1380.0,153.0,46.0,1579.0,87.4,9.7,2.9
nebraska,Buffalo County,0.4750000000000001,14424.0,4690.0,1363.0,20477.0,70.4,22.9,6.7
nebraska,Burt County,0.40700000000000003,2360.0,928.0,235.0,3523.0,67.0,26.3,6.7
nebraska,Butler County,0.6080000000000001,3068.0,690.0,156.0,3914.0,78.4,17.6,4.0
nebraska,Cass County,0.391,8388.0,3461.0,760.0,12609.0,66.5,27.4,6.0
nebraska,Cedar County,0.679,3533.0,572.0,255.0,4360.0,81.0,13.1,5.8
nebraska,Chase County,0.7839999999999999,1621.0,171.0,59.0,1851.0,87.6,9.2,3.2
nebraska,Cherry County,0.748,2623.0,317.0,142.0,3082.0,85.1,10.3,4.6
nebraska,Cheyenne County,0.636,3610.0,702.0,257.0,4569.0,79.0,15.4,5.6
nebraska,Clay County,0.64,2373.0,470.0,130.0,2973.0,79.8,15.8,4.4
nebraska,Colfax County,0.41400000000000003,2171.0,857.0,144.0,3172.0,68.4,27.0,4.5
nebraska,Cuming County,0.597,3095.0,712.0,181.0,3988.0,77.6,17.9,4.5
nebraska,Custer County,0.725,4616.0,635.0,238.0,5489.0,84.1,11.6,4.4
nebraska,Dakota County,0.155,4028.0,2904.0,327.0,7259.0,55.5,40.0,4.5
nebraska,Dawes County,0.496,2559.0,785.0,234.0,3578.0,71.5,21.9,6.5
nebraska,Dawson County,0.45000000000000007,5935.0,2116.0,435.0,8486.0,69.9,24.9,5.1
nebraska,Deuel County,0.705,809.0,120.0,48.0,977.0,82.8,12.3,4.9
nebraska,Dixon County,0.541,2041.0,556.0,147.0,2744.0,74.4,20.3,5.3
nebraska,Dodge County,0.353,9736.0,4451.0,772.0,14959.0,65.1,29.8,5.1
nebraska,Douglas County,-0.013999999999999986,102151.0,105207.0,12173.0,219531.0,46.5,47.9,5.6
nebraska,Dundy County,0.773,823.0,89.0,37.0,949.0,86.7,9.4,3.9
nebraska,Fillmore County,0.517,2100.0,610.0,169.0,2879.0,72.9,21.2,5.9
nebraska,Franklin County,0.661,1345.0,250.0,61.0,1656.0,81.2,15.1,3.7
nebraska,Frontier County,0.7210000000000001,1106.0,161.0,43.0,1310.0,84.4,12.3,3.3
nebraska,Furnas County,0.6960000000000001,1915.0,304.0,96.0,2315.0,82.7,13.1,4.2
nebraska,Gage County,0.3459999999999999,6333.0,2930.0,591.0,9854.0,64.3,29.7,6.0
nebraska,Garden County,0.6729999999999999,869.0,153.0,41.0,1063.0,81.7,14.4,3.9
nebraska,Garfield County,0.721,819.0,121.0,28.0,968.0,84.6,12.5,2.9
nebraska,Gosper County,0.627,792.0,165.0,43.0,1000.0,79.2,16.5,4.3
nebraska,Grant County,0.88,367.0,20.0,7.0,394.0,93.1,5.1,1.8
nebraska,Greeley County,0.602,911.0,210.0,44.0,1165.0,78.2,18.0,3.8
nebraska,Hall County,0.375,14139.0,6142.0,1050.0,21331.0,66.3,28.8,5.0
nebraska,Hamilton County,0.59,3763.0,873.0,266.0,4902.0,76.8,17.8,5.4
nebraska,Harlan County,0.685,1302.0,219.0,61.0,1582.0,82.3,13.8,3.8
nebraska,Hayes County,0.865,471.0,30.0,9.0,510.0,92.4,5.9,1.8
nebraska,Hitchcock County,0.7340000000000001,1216.0,158.0,66.0,1440.0,84.4,11.0,4.6
nebraska,Holt County,0.754,4275.0,522.0,182.0,4979.0,85.9,10.5,3.6
nebraska,Hooker County,0.76,355.0,40.0,19.0,414.0,85.7,9.7,4.6
nebraska,Howard County,0.5880000000000001,2284.0,544.0,130.0,2958.0,77.2,18.4,4.4
nebraska,Jefferson County,0.4539999999999999,2387.0,831.0,212.0,3430.0,69.6,24.2,6.2
nebraska,Johnson County,0.38400000000000006,1348.0,560.0,143.0,2051.0,65.7,27.3,7.0
nebraska,Kearney County,0.607,2519.0,550.0,173.0,3242.0,77.7,17.0,5.3
nebraska,Keith County,0.67,3203.0,560.0,182.0,3945.0,81.2,14.2,4.6
nebraska,Keya Paha County,0.815,458.0,39.0,17.0,514.0,89.1,7.6,3.3
nebraska,Kimball County,0.6659999999999999,1317.0,227.0,92.0,1636.0,80.5,13.9,5.6
nebraska,Knox County,0.607,3181.0,715.0,165.0,4061.0,78.3,17.6,4.0
nebraska,Lancaster County,0.0,60456.0,60533.0,8814.0,129803.0,46.6,46.6,6.8
nebraska,Lincoln County,0.581,11992.0,2878.0,804.0,15674.0,76.5,18.4,5.2
nebraska,Logan County,0.8160000000000001,400.0,32.0,19.0,451.0,88.7,7.1,4.2
nebraska,Loup County,0.72,323.0,48.0,11.0,382.0,84.6,12.6,2.9
nebraska,Madison County,0.5630000000000001,10518.0,2663.0,775.0,13956.0,75.4,19.1,5.6
nebraska,McPherson County,0.85,257.0,14.0,15.0,286.0,89.9,4.9,5.2
nebraska,Merrick County,0.6239999999999999,2914.0,601.0,192.0,3707.0,78.6,16.2,5.2
nebraska,Morrill County,0.695,1788.0,282.0,96.0,2166.0,82.5,13.0,4.4
nebraska,Nance County,0.611,1257.0,280.0,62.0,1599.0,78.6,17.5,3.8
nebraska,Nemaha County,0.42899999999999994,2068.0,765.0,202.0,3035.0,68.1,25.2,6.7
nebraska,Nuckolls County,0.632,1709.0,348.0,96.0,2153.0,79.4,16.2,4.5
nebraska,Otoe County,0.387,4833.0,2017.0,429.0,7279.0,66.4,27.7,5.9
nebraska,Pawnee County,0.5259999999999999,970.0,279.0,65.0,1314.0,73.8,21.2,5.0
nebraska,Perkins County,0.735,1202.0,160.0,56.0,1418.0,84.8,11.3,4.0
nebraska,Phelps County,0.7069999999999999,3832.0,571.0,206.0,4609.0,83.1,12.4,4.5
nebraska,Pierce County,0.746,3052.0,382.0,146.0,3580.0,85.3,10.7,4.1
nebraska,Platte County,0.587,10864.0,2612.0,571.0,14047.0,77.3,18.6,4.1
nebraska,Polk County,0.6339999999999999,2019.0,411.0,108.0,2538.0,79.6,16.2,4.2
nebraska,Red Willow County,0.7060000000000001,4212.0,638.0,211.0,5061.0,83.2,12.6,4.2
nebraska,Richardson County,0.514,2684.0,798.0,184.0,3666.0,73.2,21.8,5.0
nebraska,Rock County,0.778,687.0,70.0,36.0,793.0,86.6,8.8,4.5
nebraska,Saline County,0.254,2849.0,1630.0,316.0,4795.0,59.4,34.0,6.6
nebraska,Sarpy County,0.21799999999999997,44649.0,27704.0,5428.0,77781.0,57.4,35.6,7.0
nebraska,Saunders County,0.4689999999999999,7486.0,2509.0,603.0,10598.0,70.6,23.7,5.7
nebraska,Scotts Bluff County,0.48899999999999993,9952.0,3151.0,792.0,13895.0,71.6,22.7,5.7
nebraska,Seward County,0.46,5451.0,1881.0,422.0,7754.0,70.3,24.3,5.5
nebraska,Sheridan County,0.743,2192.0,286.0,87.0,2565.0,85.5,11.2,3.4
nebraska,Sherman County,0.518,1143.0,338.0,72.0,1553.0,73.6,21.8,4.6
nebraska,Sioux County,0.74,602.0,77.0,30.0,709.0,84.9,10.9,4.3
nebraska,Stanton County,0.6389999999999999,2173.0,417.0,158.0,2748.0,79.1,15.2,5.7
nebraska,Thayer County,0.575,1993.0,490.0,130.0,2613.0,76.3,18.8,5.0
nebraska,Thomas County,0.811,344.0,30.0,13.0,387.0,88.9,7.8,3.4
nebraska,Thurston County,0.05,1013.0,911.0,105.0,2029.0,49.9,44.9,5.2
nebraska,Valley County,0.66,1770.0,337.0,65.0,2172.0,81.5,15.5,3.0
nebraska,Washington County,0.451,7374.0,2606.0,604.0,10584.0,69.7,24.6,5.7
nebraska,Wayne County,0.494,2675.0,828.0,237.0,3740.0,71.5,22.1,6.3
nebraska,Webster County,0.601,1320.0,306.0,61.0,1687.0,78.2,18.1,3.6
nebraska,Wheeler County,0.6859999999999999,377.0,62.0,20.0,459.0,82.1,13.5,4.4
nebraska,York County,0.56,4686.0,1181.0,389.0,6256.0,74.9,18.9,6.2
nevada,Carson City,0.14100000000000001,13125.0,9610.0,2281.0,25016.0,52.5,38.4,9.0
nevada,Churchill County,0.5139999999999999,7828.0,2210.0,898.0,10936.0,71.6,20.2,8.1
nevada,Clark County,-0.10600000000000001,319571.0,401068.0,44782.0,765421.0,41.8,52.4,5.8
nevada,Douglas County,0.322,17406.0,8453.0,2012.0,27871.0,62.5,30.3,7.3
nevada,Elko County,0.547,13542.0,3400.0,1603.0,18545.0,73.0,18.3,8.5
nevada,Esmeralda County,0.624,329.0,65.0,29.0,423.0,77.8,15.4,6.8
nevada,Eureka County,0.76,723.0,74.0,57.0,854.0,84.7,8.7,6.6
nevada,Humboldt County,0.488,4521.0,1386.0,526.0,6433.0,70.3,21.5,8.2
nevada,Lander County,0.591,1828.0,403.0,182.0,2413.0,75.8,16.7,7.6
nevada,Lincoln County,0.65,1671.0,285.0,176.0,2132.0,78.4,13.4,8.2
nevada,Lyon County,0.4150000000000001,16005.0,6146.0,1611.0,23762.0,67.4,25.9,6.8
nevada,Mineral County,0.271,1179.0,637.0,181.0,1997.0,59.0,31.9,9.2
nevada,Nye County,0.42,13320.0,5095.0,1177.0,19592.0,68.0,26.0,5.9
nevada,Pershing County,0.49099999999999994,1403.0,430.0,149.0,1982.0,70.8,21.7,7.5
nevada,Storey County,0.338,1616.0,752.0,190.0,2558.0,63.2,29.4,7.4
nevada,Washoe County,-0.011999999999999957,94529.0,97032.0,17721.0,209282.0,45.2,46.4,8.5
nevada,White Pine County,0.535,2723.0,707.0,343.0,3773.0,72.2,18.7,9.2
new-hampshire,Belknap County,0.16799999999999998,19315.0,13517.0,1665.0,34497.0,56.0,39.2,4.8
new-hampshire,Carroll County,0.055999999999999946,14635.0,12987.0,1461.0,29083.0,50.3,44.7,5.1
new-hampshire,Cheshire County,-0.12700000000000003,16876.0,22064.0,2180.0,41120.0,41.0,53.7,5.3
new-hampshire,Coos County,0.09200000000000003,7951.0,6558.0,766.0,15275.0,52.1,42.9,5.1
new-hampshire,Grafton County,-0.19,19010.0,28508.0,2594.0,50112.0,37.9,56.9,5.2
